geo_code1,geo_code2,geo_name1,geo_name2,lad11cd1,lad11cd2,lad_name1,lad_name2,all,bicycle,foot,car_driver,car_passenger,train,light_rail,bus,taxi,motorbike,other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,govtarget_sldeath_heat,govtarget_slvalue_heat,govtarget_sideath_heat,govtarget_sivalue_heat,gendereq_sldeath_heat,gendereq_slvalue_heat,gendereq_sideath_heat,gendereq_sivalue_heat,dutch_sldeath_heat,dutch_slvalue_heat,dutch_sideath_heat,dutch_sivalue_heat,ebike_sldeath_heat,ebike_slvalue_heat,ebike_sideath_heat,ebike_sivalue_heat,govtarget_slco2,govtarget_sico2,gendereq_slco2,gendereq_sico2,dutch_slco2,dutch_sico2,ebike_slco2,ebike_sico2,e_dist_km,rf_dist_km,rq_dist_km,dist_rf_e,dist_rq_rf,rf_avslope_perc,rq_avslope_perc,rf_time_min,rq_time_min
E02003098,E02003106,South Gloucestershire 009,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,759,77,37,566,39,3,0,26,1,9,1,115.64,38.64,34.9,-2.1,533.94,-32.06,127.48,50.48,34.23,-2.77,524.15,-41.85,230.37,153.37,28.71,-8.29,438.67,-127.33,312.51,235.51,24.25,-12.75,370.51,-195.49,-0.0256,47406,-0.00854,15850,-0.0247,45847,-0.0077,14291,-0.0526,97637,-0.0356,66081,-0.0497,92272,-0.0327,60716,-27384,-9155,-30180,-11951,-54589,-36360,-74053,-55824,3.08,5.61,5.7,1.83,1.02,1.84,1.6,22.98,23.03
E02003098,E02003107,South Gloucestershire 009,South Gloucestershire 018,E06000025,E06000025,South Gloucestershire,South Gloucestershire,247,24,10,184,12,1,0,11,0,5,0,38.52,14.52,9.35,-0.645,172.01,-11.99,33.89,9.89,9.57,-0.427,175.81,-8.19,85.6,61.6,7.17,-2.83,133.31,-50.69,108.69,84.69,6.15,-3.85,114.23,-69.77,-0.00776,14394,-0.00291,5399,-0.00622,11541,-0.00137,2546,-0.0178,32978,-0.0129,23983,-0.0156,28857,-0.0107,19862,-8197,-3071,-7224,-2098,-18109,-12983,-22996,-17870,3.59,5.03,4.91,1.4,0.974,1.57,1.57,22.13,21.83
E02003098,E02003108,South Gloucestershire 009,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,126,5,1,109,4,0,1,2,0,4,0,7.08,2.08,0.982,-0.0177,107.12,-1.88,8.37,3.37,0.95,-0.0503,105.88,-3.12,10.35,5.35,0.986,-0.0137,104.29,-4.71,24.76,19.76,0.863,-0.137,91.3,-17.7,-0.00339,6290,-0.001,1855,-0.0035,6501,-0.00111,2066,-0.00505,9364,-0.00266,4929,-0.00877,16273,-0.00638,11838,-3683,-1062,-4388,-1767,-5289,-2668,-12649,-10028,7.9,11.14,11.86,1.41,1.06,3.08,2.81,50.43,64.98
E02003098,E02003110,South Gloucestershire 009,South Gloucestershire 021,E06000025,E06000025,South Gloucestershire,South Gloucestershire,127,5,3,111,5,0,0,2,0,1,0,8.86,3.86,2.91,-0.0947,107.49,-3.51,9.02,4.02,2.89,-0.105,107.35,-3.65,21.7,16.7,2.59,-0.413,95.81,-15.19,37.86,32.86,2.19,-0.81,81.1,-29.9,-0.00314,5816,-0.00137,2531,-0.00275,5103,-9.8e-4,1818,-0.008,14838,-0.00623,11553,-0.00945,17537,-0.00768,14252,-3434,-1495,-3494,-1555,-8413,-6474,-14680,-12741,6.53,8.38,9.54,1.28,1.14,2.36,2.39,34.25,42.48
E02003098,E02003111,South Gloucestershire 009,South Gloucestershire 022,E06000025,E06000025,South Gloucestershire,South Gloucestershire,64,3,0,61,0,0,0,0,0,0,0,5.23,2.23,0,0,58.77,-2.23,6.4,3.4,0,0,57.6,-3.4,13.21,10.21,0,0,50.79,-10.21,21.54,18.54,0,0,42.46,-18.54,-0.00164,3033,-6.97e-4,1293,-0.00167,3101,-7.34e-4,1361,-0.00431,7990,-0.00337,6250,-0.00484,8980,-0.0039,7240,-1910,-814,-2338,-1242,-4830,-3734,-7874,-6778,5.87,7.19,7.93,1.22,1.1,2.42,2.42,30.88,35.25
E02003098,E02003113,South Gloucestershire 009,South Gloucestershire 024,E06000025,E06000025,South Gloucestershire,South Gloucestershire,59,0,3,54,1,1,0,0,0,0,0,0.519,0.519,2.97,-0.0264,53.52,-0.475,0,0,3,0,54,0,1.69,1.69,2.91,-0.086,52.45,-1.55,5.79,5.79,2.71,-0.294,48.7,-5.3,-3.2e-4,593,-3.2e-4,593,0,0,0,0,-0.00115,2138,-0.00115,2138,-0.0028,5193,-0.0028,5193,-418,-418,0,0,-1365,-1365,-4670,-4670,12.78,17.33,18.5,1.36,1.07,2.89,2.65,73.87,80.47
E02003098,E02003114,South Gloucestershire 009,South Gloucestershire 025,E06000025,E06000025,South Gloucestershire,South Gloucestershire,62,6,2,53,0,0,0,0,0,1,0,7.71,1.71,1.94,-0.0623,51.39,-1.61,11.43,5.43,1.79,-0.213,47.89,-5.11,9.41,3.41,1.92,-0.0804,49.71,-3.29,17.26,11.26,1.63,-0.367,42.29,-10.71,-0.00284,5273,-6.34e-4,1175,-0.0036,6672,-0.00139,2574,-0.00357,6612,-0.00136,2514,-0.00497,9217,-0.00276,5119,-3264,-729,-4846,-2311,-4023,-1488,-7378,-4843,7.22,8.89,9.55,1.23,1.07,2.45,2.39,38.08,44.7
E02003098,E02003115,South Gloucestershire 009,South Gloucestershire 026,E06000025,E06000025,South Gloucestershire,South Gloucestershire,58,1,0,50,4,0,0,3,0,0,0,2.38,1.38,0,0,48.79,-1.21,1.82,0.821,0,0,49.28,-0.723,7.77,6.77,0,0,44.06,-5.94,15.38,14.38,0,0,37.39,-12.61,-9.18e-4,1702,-5.32e-4,987,-6.04e-4,1120,-2.19e-4,405,-0.00314,5822,-0.00275,5107,-0.00412,7639,-0.00373,6924,-941,-545,-721,-325,-3071,-2675,-6081,-5685,7.41,8.86,9.8,1.2,1.11,2.9,2.56,41.45,47.43
E02003098,E02003117,South Gloucestershire 009,South Gloucestershire 028,E06000025,E06000025,South Gloucestershire,South Gloucestershire,58,1,1,47,5,0,0,2,0,2,0,2.08,1.08,0.981,-0.019,46.11,-0.89,1.92,0.917,0.98,-0.0204,46.27,-0.733,5.48,4.48,0.926,-0.0744,43.28,-3.72,12.29,11.29,0.806,-0.194,37.67,-9.33,-9.53e-4,1767,-4.96e-4,919,-7.47e-4,1385,-2.9e-4,537,-0.00257,4768,-0.00211,3920,-0.00391,7261,-0.00346,6413,-921,-485,-836,-400,-2465,-2029,-5528,-5092,9.05,10.73,11.85,1.18,1.1,2.88,2.51,49.77,57.93
E02003098,E02003118,South Gloucestershire 009,South Gloucestershire 029,E06000025,E06000025,South Gloucestershire,South Gloucestershire,78,2,0,69,4,0,0,2,0,1,0,3.4,1.4,0,0,67.73,-1.27,2.8,0.8,0,0,68.28,-0.721,6.53,4.53,0,0,64.88,-4.12,14.87,12.87,0,0,57.31,-11.69,-0.00177,3273,-7.25e-4,1345,-0.00133,2460,-2.87e-4,532,-0.00346,6408,-0.00242,4480,-0.00554,10282,-0.0045,8354,-1865,-769,-1534,-438,-3599,-2503,-8203,-7107,9.77,11.95,14.08,1.22,1.18,2.52,2.76,51.57,72.53
E02003098,E02003119,South Gloucestershire 009,South Gloucestershire 030,E06000025,E06000025,South Gloucestershire,South Gloucestershire,57,1,1,52,1,1,0,0,0,1,0,1.84,0.844,0.985,-0.0148,51.22,-0.784,1.33,0.333,1,0,51.67,-0.333,4.35,3.35,0.937,-0.0631,48.91,-3.09,9.42,8.42,0.841,-0.159,44.21,-7.79,-0.00107,1982,-4.86e-4,901,-7.17e-4,1330,-1.34e-4,249,-0.00256,4743,-0.00197,3662,-0.00382,7078,-0.00323,5997,-1215,-534,-908,-227,-2790,-2109,-5991,-5310,10.88,13.4,14.21,1.23,1.06,2.54,2.96,54.48,62.33
E02003098,E02006887,South Gloucestershire 009,Bristol 054,E06000025,E06000023,South Gloucestershire,"Bristol, City of",213,5,3,115,19,49,0,15,1,6,0,9.27,4.27,2.94,-0.062,112.64,-2.36,9.7,4.7,2.94,-0.0566,112.43,-2.57,20.55,15.55,2.79,-0.206,106.45,-8.55,44.09,39.09,2.45,-0.548,93.43,-21.57,-0.00469,8697,-0.00214,3969,-0.00415,7694,-0.0016,2966,-0.0107,19852,-0.00815,15124,-0.016,29727,-0.0135,24999,-3009,-1372,-3127,-1490,-6602,-4965,-14165,-12528,9.28,11.42,11.36,1.23,0.995,2.38,2.43,46.72,48.43
E02003098,E02006889,South Gloucestershire 009,Bristol 056,E06000025,E06000023,South Gloucestershire,"Bristol, City of",60,1,1,52,2,1,0,3,0,0,0,2.1,1.1,0.982,-0.0183,51.03,-0.967,1.56,0.556,1,0,51.46,-0.542,5.19,4.19,0.914,-0.0864,48.4,-3.6,11.7,10.7,0.805,-0.195,42.65,-9.35,-0.0011,2036,-5.87e-4,1088,-7.07e-4,1311,-1.96e-4,363,-0.00316,5859,-0.00265,4911,-0.00481,8916,-0.0043,7968,-1160,-577,-906,-323,-2737,-2154,-6172,-5589,8.83,11.75,11.1,1.33,0.945,2.54,2.38,46.72,47.52
E02003099,E02003099,South Gloucestershire 010,South Gloucestershire 010,E06000025,E06000025,South Gloucestershire,South Gloucestershire,188,14,75,85,9,1,0,2,0,1,1,24.79,10.79,70.35,-4.65,79.73,-5.27,27.57,13.57,69.15,-5.85,78.37,-6.63,78.47,64.47,47.21,-27.79,53.5,-31.5,80.94,66.94,46.15,-28.85,52.3,-32.7,-1.45e-4,268,-6.31e-5,117,-1.37e-4,252,-5.48e-5,101,-4.39e-4,813,-3.57e-4,662,2.26e-4,-419,3.07e-4,-570,-467,-203,-520,-256,-1481,-1217,-1528,-1264,0,0.76,NA,NA,NA,1.03,NA,NA,NA
E02003099,E02003100,South Gloucestershire 010,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,58,2,1,50,2,0,0,2,0,1,0,2.94,0.943,0.983,-0.0169,49.16,-0.842,4.07,2.07,0.962,-0.0377,48.15,-1.85,3.56,1.56,0.973,-0.0273,48.6,-1.4,8.48,6.48,0.885,-0.115,44.21,-5.79,-0.00185,3436,-5.94e-4,1101,-0.00216,4005,-9.01e-4,1670,-0.0023,4257,-0.00104,1922,-0.00406,7533,-0.0028,5198,-2008,-644,-2776,-1412,-2433,-1069,-5794,-4430,11.08,15.05,17.61,1.36,1.17,1.67,2.15,58.32,82.97
E02003099,E02003103,South Gloucestershire 010,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,213,18,41,126,16,2,0,3,1,6,0,32.25,14.25,38,-3,116.8,-9.2,21.13,3.13,40.07,-0.925,124.11,-1.89,95.15,77.15,24.8,-16.2,76.14,-49.86,100.66,82.66,23.64,-17.36,72.58,-53.42,-0.00111,2065,-4.93e-4,915,-6.75e-4,1250,-5.46e-5,100,-0.00346,6409,-0.00284,5259,-0.00219,4065,-0.00157,2915,-1409,-623,-912,-126,-4161,-3375,-4402,-3616,0.781,1.33,1.11,1.7,0.836,1.13,1.17,4.55,9.37
E02003099,E02003106,South Gloucestershire 010,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,161,8,4,120,10,8,0,7,0,4,0,10.77,2.77,3.93,-0.0715,117.83,-2.17,12.74,4.74,3.91,-0.0948,116.24,-3.76,11.76,3.76,3.86,-0.144,117.12,-2.88,27.21,19.21,3.46,-0.543,104.99,-15.01,-0.00616,11426,-0.00158,2928,-0.00646,11977,-0.00188,3479,-0.00675,12529,-0.00217,4031,-0.0118,21970,-0.00726,13472,-5787,-1475,-6868,-2556,-6267,-1955,-14511,-10199,8.84,13.36,13.43,1.51,1.01,2.1,2.21,50.93,59.32
E02003099,E02003108,South Gloucestershire 010,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,323,40,35,219,20,0,0,3,2,3,1,49.83,9.83,33.78,-1.22,211.4,-7.6,49.02,9.02,33.9,-1.1,212,-7,55.91,15.91,33.21,-1.79,206.5,-12.5,97.47,57.47,28.04,-6.96,174.37,-44.63,-0.0151,27975,-0.00299,5548,-0.014,25954,-0.0019,3527,-0.0172,31983,-0.00515,9556,-0.0226,41985,-0.0105,19558,-16001,-3173,-15747,-2919,-18047,-5219,-31462,-18634,5.52,8.21,7.45,1.49,0.907,2.43,2.81,34.23,37.83
E02003099,E02006887,South Gloucestershire 010,Bristol 054,E06000025,E06000023,South Gloucestershire,"Bristol, City of",80,5,3,41,2,19,0,9,0,1,0,5.88,0.876,2.97,-0.0343,40.52,-0.479,5.96,0.962,2.97,-0.026,40.47,-0.533,5.04,0.037,2.96,-0.037,41,0,8.88,3.88,2.79,-0.213,38.91,-2.09,-0.00367,6811,-5.44e-4,1008,-0.00354,6574,-4.16e-4,771,-0.00314,5829,-1.42e-5,26,-0.00494,9156,-0.00181,3353,-2771,-408,-2817,-454,-2363,0,-4144,-1781,14.3,16.77,17.41,1.17,1.04,2.36,2.92,64.73,73.3
E02003100,E02003100,South Gloucestershire 011,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,670,47,231,339,33,2,0,12,0,6,0,85.36,38.36,216.78,-14.22,318.13,-20.87,82.19,35.19,217.95,-13.05,319.85,-19.15,276.37,229.37,145.95,-85.05,214.19,-124.81,296.65,249.65,138.43,-92.57,203.16,-135.84,-0.00107,1989,-4.82e-4,894,-8.96e-4,1661,-3.05e-4,566,-0.0035,6495,-0.00291,5400,-4.66e-4,865,1.24e-4,-230,-2337,-1050,-2250,-963,-7569,-6282,-8124,-6837,0,0.989,NA,NA,NA,1.34,NA,NA,NA
E02003100,E02003101,South Gloucestershire 011,South Gloucestershire 012,E06000025,E06000025,South Gloucestershire,South Gloucestershire,631,49,163,356,34,2,0,16,1,8,2,94.71,45.71,150.2,-12.8,328.05,-27.95,71.98,22.98,156.51,-6.49,341.79,-14.21,277.95,228.95,98.84,-64.16,215.85,-140.15,311.94,262.94,89.32,-73.68,195.07,-160.93,-0.00536,9937,-0.00258,4783,-0.00366,6796,-8.86e-4,1642,-0.0163,30188,-0.0135,25034,-0.00851,15793,-0.00573,10639,-8182,-3960,-6234,-2012,-24086,-19864,-27031,-22809,1.93,2.79,2.62,1.44,0.942,1.29,1.45,9.62,9.87
E02003100,E02003102,South Gloucestershire 011,South Gloucestershire 013,E06000025,E06000025,South Gloucestershire,South Gloucestershire,100,4,1,87,4,0,0,2,0,2,0,7.04,3.04,0.97,-0.0304,84.24,-2.76,8.17,4.17,1,0,83.15,-3.85,15.52,11.52,0.845,-0.155,76.61,-10.39,26.88,22.88,0.731,-0.269,66.31,-20.69,-0.00302,5598,-0.0013,2403,-0.00296,5498,-0.00124,2303,-0.00688,12769,-0.00516,9574,-0.00823,15267,-0.00651,12072,-3244,-1387,-3795,-1938,-7086,-5229,-12274,-10417,7.08,9.9,9.32,1.4,0.942,1.74,1.82,37.87,43.08
E02003100,E02003103,South Gloucestershire 011,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,84,0,0,78,4,0,0,0,0,2,0,1.28,1.28,0,0,76.81,-1.19,0,0,0,0,78,0,4.65,4.65,0,0,73.69,-4.31,11.48,11.48,0,0,67.34,-10.66,-8.15e-4,1512,-8.15e-4,1512,0,0,0,0,-0.00324,6019,-0.00324,6019,-0.00526,9756,-0.00526,9756,-945,-945,0,0,-3430,-3430,-8481,-8481,10.95,15.63,17.08,1.43,1.09,1.68,2.32,59.42,87.37
E02003100,E02003104,South Gloucestershire 011,South Gloucestershire 015,E06000025,E06000025,South Gloucestershire,South Gloucestershire,289,19,33,203,17,2,0,10,0,5,0,40.2,21.2,30.42,-2.58,187.04,-15.96,37.19,18.19,31.6,-1.4,187.63,-15.37,127.78,108.78,19.64,-13.36,121.34,-81.66,143.2,124.2,17.76,-15.24,109.74,-93.26,-0.00389,7209,-0.00204,3777,-0.00319,5919,-0.00134,2487,-0.013,24121,-0.0112,20689,-0.00982,18224,-0.00797,14792,-4459,-2335,-4373,-2249,-14076,-11952,-15773,-13649,2.14,2.88,2.73,1.35,0.95,1.25,1.32,9.37,10.53
E02003100,E02003105,South Gloucestershire 011,South Gloucestershire 016,E06000025,E06000025,South Gloucestershire,South Gloucestershire,137,9,2,112,7,0,0,1,0,6,0,15.34,6.34,1.9,-0.0963,106.46,-5.54,14,5,1.95,-0.045,107.68,-4.32,36.08,27.08,1.53,-0.467,88.24,-23.76,51.28,42.28,1.3,-0.698,74.95,-37.05,-0.00452,8394,-0.0018600000000000001,3450,-0.00369,6841,-0.00102,1897,-0.011,20433,-0.00835,15489,-0.0109,20176,-0.00821,15232,-4673,-1943,-4246,-1516,-11062,-8332,-15725,-12995,5.43,6.89,6.84,1.27,0.991,1.67,1.86,26.63,29.07
E02003100,E02003106,South Gloucestershire 011,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,505,49,5,387,26,1,0,27,1,9,0,74.12,25.12,4.73,-0.275,365.67,-21.33,82.97,33.97,4.64,-0.356,357.99,-29.01,145.29,96.29,3.93,-1.07,305.4,-81.6,199.64,150.64,3.34,-1.66,259.25,-127.75,-0.02,37020,-0.00676,12544,-0.0195,36202,-0.00632,11726,-0.0405,75148,-0.0273,50672,-0.0402,74544,-0.027,50068,-20193,-6829,-22650,-9286,-39490,-26126,-54263,-40899,3.99,6.29,6.23,1.58,0.99,1.67,1.81,24.07,29.08
E02003100,E02003107,South Gloucestershire 011,South Gloucestershire 018,E06000025,E06000025,South Gloucestershire,South Gloucestershire,406,32,24,285,24,1,0,36,0,4,0,57.25,25.25,22.38,-1.62,265.75,-19.25,55.95,23.95,22.39,-1.61,266.87,-18.13,150.59,118.59,16.34,-7.66,194.7,-90.3,185.68,153.68,14.1,-9.9,167.95,-117.05,-0.00971,18021,-0.00427,7928,-0.00822,15249,-0.00278,5156,-0.027,50062,-0.0215,39969,-0.0243,45061,-0.0188,34968,-9862,-4339,-9610,-4087,-25882,-20359,-31914,-26391,3,4.43,3.94,1.48,0.89,1.56,2.56,17.05,23.93
E02003100,E02003108,South Gloucestershire 011,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,152,6,5,127,8,1,0,1,1,2,1,8.1,2.1,4.93,-0.0716,125.17,-1.83,9.98,3.98,4.9,-0.101,123.48,-3.52,8.85,2.85,4.87,-0.126,124.57,-2.43,23.11,17.11,4.39,-0.612,112.15,-14.85,-0.00471,8731,-0.00122,2261,-0.00509,9445,-0.0016,2975,-0.00516,9580,-0.00168,3110,-0.01,18627,-0.00655,12157,-4925,-1270,-6098,-2443,-5344,-1689,-13963,-10308,9.84,13.65,13.81,1.39,1.01,2.66,2.5,59.08,75.05
E02003100,E02003109,South Gloucestershire 011,South Gloucestershire 020,E06000025,E06000025,South Gloucestershire,South Gloucestershire,53,5,1,43,3,0,0,1,0,0,0,6.72,1.72,0.965,-0.0352,41.46,-1.54,9.16,4.16,0.911,-0.0885,39.28,-3.72,9.99,4.99,0.894,-0.106,38.54,-4.46,16.14,11.14,0.763,-0.237,33.04,-9.96,-0.00251,4657,-6.4e-4,1186,-0.00294,5456,-0.00107,1985,-0.00383,7102,-0.00196,3631,-0.00462,8574,-0.00275,5103,-2726,-686,-3698,-1658,-4027,-1987,-6482,-4442,6.68,8.77,8.67,1.31,0.989,2.01,2.12,34.57,39.43
E02003100,E02003110,South Gloucestershire 011,South Gloucestershire 021,E06000025,E06000025,South Gloucestershire,South Gloucestershire,157,5,8,134,5,0,0,3,0,2,0,8.88,3.88,7.8,-0.2,130.58,-3.42,7.71,2.71,7.94,-0.0644,131.53,-2.47,18.99,13.99,7.14,-0.863,121.8,-12.2,36.5,31.5,6.23,-1.77,106.35,-27.65,-0.00407,7544,-0.00175,3246,-0.00318,5905,-8.66e-4,1607,-0.00871,16166,-0.0064,11868,-0.0115,21389,-0.00921,17091,-4419,-1893,-3893,-1367,-9279,-6753,-17838,-15312,8.28,10.88,11.49,1.31,1.06,1.97,2.09,43.1,52.55
E02003100,E02003111,South Gloucestershire 011,South Gloucestershire 022,E06000025,E06000025,South Gloucestershire,South Gloucestershire,57,3,1,51,2,0,0,0,0,0,0,4.66,1.66,0.97,-0.0305,49.44,-1.56,5.52,2.52,0.971,-0.0289,48.64,-2.36,8.61,5.61,0.89,-0.11,45.69,-5.31,15.29,12.29,0.767,-0.233,39.38,-11.62,-0.00193,3579,-6.85e-4,1271,-0.00197,3652,-7.25e-4,1344,-0.00369,6846,-0.00245,4538,-0.00463,8581,-0.00338,6273,-2163,-770,-2556,-1163,-4010,-2617,-7121,-5728,7.17,9.69,9.88,1.35,1.02,1.96,2.06,39.73,45.32
E02003100,E02003112,South Gloucestershire 011,South Gloucestershire 023,E06000025,E06000025,South Gloucestershire,South Gloucestershire,56,4,1,43,3,0,0,2,0,3,0,5.42,1.42,0.973,-0.0275,41.83,-1.17,4,0,1,0,43,0,7.12,3.12,0.944,-0.0559,40.38,-2.62,13.52,9.52,0.821,-0.179,35.1,-7.9,-0.00243,4508,-6.38e-4,1182,-0.00179,3326,0,0,-0.00323,5994,-0.00144,2668,-0.00464,8602,-0.00284,5276,-2370,-626,-1744,0,-3142,-1398,-5967,-4223,7.97,10.5,10.41,1.32,0.991,2.04,2.13,41.75,46.62
E02003100,E02003113,South Gloucestershire 011,South Gloucestershire 024,E06000025,E06000025,South Gloucestershire,South Gloucestershire,69,1,3,58,3,0,0,2,0,2,0,1.55,0.549,2.98,-0.0241,57.53,-0.468,1.9,0.9,2.97,-0.0321,57.2,-0.804,1.49,0.485,2.97,-0.0296,57.63,-0.375,5.6,4.6,2.79,-0.21,54.12,-3.88,-9.61e-4,1781,-3.39e-4,628,-0.00101,1870,-3.87e-4,717,-9.5e-4,1761,-3.28e-4,608,-0.00319,5924,-0.00257,4771,-1373,-472,-1712,-811,-1278,-377,-4820,-3919,14.87,19.84,20.46,1.33,1.03,2.62,2.45,82.52,90.53
E02003100,E02003114,South Gloucestershire 011,South Gloucestershire 025,E06000025,E06000025,South Gloucestershire,South Gloucestershire,88,3,1,69,6,0,0,8,0,1,0,4.97,1.97,0.977,-0.0235,67.39,-1.61,4.7,1.7,0.974,-0.0258,67.48,-1.52,9.59,6.59,0.931,-0.0685,63.87,-5.13,19.39,16.39,0.815,-0.185,55.89,-13.11,-0.00238,4416,-9.47e-4,1755,-0.002,3705,-5.63e-4,1044,-0.00468,8685,-0.00325,6024,-0.00669,12418,-0.00526,9757,-2430,-911,-2382,-863,-4426,-2907,-8948,-7429,8.47,11.14,11.5,1.32,1.03,2.15,2.09,46.25,54.77
E02003100,E02003115,South Gloucestershire 011,South Gloucestershire 026,E06000025,E06000025,South Gloucestershire,South Gloucestershire,102,6,8,76,6,0,0,5,0,1,0,8.25,2.25,7.81,-0.187,74.22,-1.78,9.62,3.62,7.71,-0.291,73.11,-2.89,11.02,5.02,7.56,-0.442,72.07,-3.93,22.52,16.52,6.6,-1.4,62.96,-13.04,-0.00367,6810,-9.97e-4,1849,-0.00379,7027,-0.00111,2066,-0.00494,9158,-0.00226,4197,-0.00735,13630,-0.00467,8669,-3685,-996,-4306,-1617,-4891,-2202,-9996,-7307,8.43,11.02,11.13,1.31,1.01,2.26,2.74,48.02,58
E02003100,E02003116,South Gloucestershire 011,South Gloucestershire 027,E06000025,E06000025,South Gloucestershire,South Gloucestershire,55,1,1,44,6,0,0,2,0,1,0,1.96,0.962,0.983,-0.0175,43.22,-0.784,1.96,0.962,1,0,43.21,-0.788,4.35,3.35,0.921,-0.0791,41.28,-2.72,10.01,9.01,0.818,-0.182,36.67,-7.33,-0.00106,1957,-5.14e-4,952,-9.02e-4,1672,-3.6e-4,667,-0.00237,4391,-0.00183,3386,-0.00374,6941,-0.0032,5936,-1015,-496,-1018,-499,-2244,-1725,-5165,-4646,9.57,12.45,12.43,1.3,0.998,2.39,2.49,52.3,57.82
E02003100,E02003117,South Gloucestershire 011,South Gloucestershire 028,E06000025,E06000025,South Gloucestershire,South Gloucestershire,71,4,3,60,4,0,0,0,0,0,0,5.2,1.2,2.95,-0.0507,58.92,-1.08,6.55,2.55,3,0,57.61,-2.39,5.27,1.27,2.78,-0.223,59.03,-0.971,12.34,8.34,2.48,-0.522,52.68,-7.32,-0.00289,5365,-6.5e-4,1206,-0.00323,5987,-9.86e-4,1828,-0.00287,5318,-6.25e-4,1159,-0.00515,9545,-0.0029,5386,-3168,-704,-4032,-1568,-3100,-636,-7264,-4800,9.85,12.88,12.88,1.31,1,2.34,2.69,56.33,65.93
E02003100,E02003118,South Gloucestershire 011,South Gloucestershire 029,E06000025,E06000025,South Gloucestershire,South Gloucestershire,123,3,5,105,5,0,0,2,1,2,0,4.81,1.81,4.92,-0.0772,103.42,-1.58,5.29,2.29,4.82,-0.181,103.25,-1.75,8.06,5.06,4.85,-0.15,100.39,-4.61,18.41,15.41,4.46,-0.544,91.23,-13.77,-0.00284,5260,-0.00109,2013,-0.00267,4959,-9.23e-4,1712,-0.00489,9064,-0.00314,5817,-0.0079,14655,-0.00615,11408,-2785,-1140,-2905,-1260,-4971,-3326,-11590,-9945,10.8,14.19,16.04,1.31,1.13,2.28,2.5,59.73,82.6
E02003100,E02003119,South Gloucestershire 011,South Gloucestershire 030,E06000025,E06000025,South Gloucestershire,South Gloucestershire,84,0,6,70,3,0,0,0,0,5,0,1.04,1.04,5.93,-0.0743,69.13,-0.867,0,0,6,0,70,0,3.8,3.8,5.73,-0.271,66.83,-3.17,10.57,10.57,5.24,-0.755,61.19,-8.81,-6.31e-4,1170,-6.31e-4,1170,0,0,0,0,-0.00253,4691,-0.00253,4691,-0.00449,8333,-0.00449,8333,-689,-689,0,0,-2521,-2521,-7015,-7015,12.01,15.65,16.17,1.3,1.03,2.32,2.68,62.65,72.4
E02003100,E02003120,South Gloucestershire 011,South Gloucestershire 031,E06000025,E06000025,South Gloucestershire,South Gloucestershire,52,2,1,42,3,0,0,2,0,2,0,2.71,0.708,0.984,-0.0163,41.41,-0.592,2.7,0.704,1,0,41.39,-0.61,3.49,1.49,1,0,40.71,-1.29,7.54,5.54,1,0,37.2,-4.8,-0.00161,2990,-4.39e-4,813,-0.00148,2744,-3.06e-4,567,-0.00213,3958,-9.6e-4,1781,-0.00352,6535,-0.00235,4358,-1513,-435,-1526,-448,-2025,-947,-4614,-3536,10.8,14.47,14.21,1.34,0.982,2.42,2.77,60.23,69.15
E02003100,E02003121,South Gloucestershire 011,South Gloucestershire 032,E06000025,E06000025,South Gloucestershire,South Gloucestershire,89,0,7,74,2,0,0,3,0,2,1,1.05,1.05,6.92,-0.0825,73.13,-0.873,0,0,7,0,74,0,3.68,3.68,6.71,-0.29,70.94,-3.06,10.56,10.56,6.17,-0.831,65.22,-8.78,-6.33e-4,1174,-6.33e-4,1174,0,0,0,0,-0.00246,4567,-0.00246,4567,-0.00463,8583,-0.00463,8583,-719,-719,0,0,-2526,-2526,-7245,-7245,12.35,16.22,17.93,1.31,1.11,2.29,2.35,66.3,87.98
